(2.46082e-06, 0.555488)
(5.7255e-06, 0.84335)
(7.23962e-06, 0.749712)
(7.88015e-06, 0.161461)
(2.28017e-05, 0.70095)
(2.46016e-05, 0.242297)
(2.58729e-05, 0.53139)
(3.26031e-05, 0.276746)
(3.89194e-05, 0.716595)
(4.37907e-05, 0.0469891)
(4.42811e-05, 0.487894)
(4.43115e-05, 0.981246)
(5.30361e-05, 0.338896)
(5.42323e-05, 0.768162)
(5.44477e-05, 0.33874)
(5.81475e-05, 0.709906)
(5.89304e-05, 0.272667)
(6.30025e-05, 0.890504)
(6.63984e-05, 0.372621)
(6.74096e-05, 0.283801)
(7.01238e-05, 0.0345722)
(7.6555e-05, 0.0430972)
(0.000102211, 0.23155)
(0.000109565, 0.680116)
(0.000111682, 0.774792)
(0.000119819, 0.80296)
(0.000138564, 0.1041)
(0.000145055, 0.957636)
(0.000146033, 0.532152)
(0.00015764, 0.76426)
(0.000174168, 0.0278898)
(0.000175, 0.539086)
(0.000177932, 0.128553)
(0.000179973, 0.0749054)
(0.000194708, 0.0530449)
(0.000196097, 0.46449)
(0.000211942, 0.217912)
(0.000218723, 0.195669)
(0.000219964, 0.46522)
(0.000227657, 0.949103)
(0.00023932, 0.939785)
(0.000241885, 0.275183)
(0.000247421, 0.0659895)
(0.000263858, 0.659815)
(0.000271066, 0.708952)
(0.000280578, 0.917256)
(0.000293307, 0.772283)
(0.000296386, 0.584092)
(0.000299216, 0.0712482)
(0.000305708, 0.120522)
(0.000309934, 0.861069)
(0.000319773, 0.0956678)
(0.000326695, 0.373528)
(0.00032862, 0.907612)
(0.000350945, 0.211364)
(0.000386106, 0.087903)
(0.000386432, 0.0802158)
(0.00039074, 0.576775)
(0.000391597, 0.679203)
(0.000431798, 0.983072)
(0.0004333, 0.77385)
(0.000437157, 0.559221)
(0.000445096, 0.230605)
(0.000456491, 0.305203)
(0.000459754, 0.0813384)
(0.000472634, 0.330567)
(0.000484139, 0.55681)
(0.000484368, 0.817172)
(0.000495936, 0.262855)
(0.000498055, 0.823305)
(0.00050294, 0.587513)
(0.000508694, 0.286065)
(0.000516357, 0.407361)
(0.000522181, 0.171676)
(0.000530294, 0.452048)
(0.0005387, 0.0849722)
(0.00054525, 0.087171)
(0.000554929, 0.365015)
(0.00055537, 0.117913)
(0.000560039, 0.7375)
(0.000569966, 0.354591)
(0.000576216, 0.278906)
(0.000576929, 0.250987)
(0.000592005, 0.994956)
(0.000592989, 0.73754)
(0.000598188, 0.538565)
(0.000601203, 0.591379)
(0.000621923, 0.876691)
(0.000627535, 0.0948087)
(0.000633759, 0.193003)
(0.000647368, 0.50758)
(0.000650604, 0.172579)
(0.000652418, 0.98706)
(0.000655335, 0.381487)
(0.000662133, 0.0806071)
(0.000663882, 0.0506061)
(0.000670238, 0.443144)
(0.000681763, 0.0627877)
(0.000682371, 0.0530669)
(0.000697177, 0.531695)
(0.000706033, 0.156148)
(0.000729021, 0.532497)
(0.000731633, 0.428477)
(0.000734551, 0.717833)
(0.000745111, 0.310346)
(0.0007459, 0.932442)
(0.00075354, 0.537372)
(0.000759158, 0.780546)
(0.000761156, 0.957779)
(0.000766538, 0.960137)
(0.000784162, 0.459429)
(0.000789469, 0.938865)
(0.000791422, 0.961902)
(0.000804579, 0.90388)
(0.000808676, 0.00694083)
(0.000812727, 0.0333245)
(0.000827282, 0.415627)
(0.000829571, 0.919497)
(0.000834918, 0.380921)
(0.000837275, 0.100972)
(0.000841925, 0.704729)
(0.000847522, 0.205209)
(0.000852265, 0.123338)
(0.00086088, 0.206639)
(0.000867022, 0.0409)
(0.000888186, 0.0337901)
(0.000892355, 0.369085)
(0.000893403, 0.484289)
(0.000897338, 0.322757)
(0.000905233, 0.775358)
(0.000911369, 0.240033)
(0.000913609, 0.912599)
(0.000927419, 0.502627)
(0.000930305, 0.432403)
(0.000936139, 0.595046)
(0.000948084, 0.626266)
(0.000957912, 0.300455)
(0.000961753, 0.901624)
