(0.00089472, 0.138741)
(0.00383931, 0.226105)
(0.00563247, 0.678135)
(0.00592927, 0.194569)
(0.00665376, 0.837266)
(0.00704293, 0.996126)
(0.00861381, 0.663158)
(0.0106965, 0.0534827)
(0.0116207, 0.757267)
(0.014063, 0.937596)
(0.0141427, 0.517398)
(0.0160796, 0.850735)
(0.0167751, 0.0454422)
(0.0182322, 0.405118)
(0.0190663, 0.131938)
(0.0190786, 0.321347)
(0.0195301, 0.28748)
(0.0235223, 0.776499)
(0.0244598, 0.103368)
(0.0266809, 0.00181806)
(0.0281072, 0.201217)
(0.0286415, 0.873784)
(0.0291269, 0.131073)
(0.0299307, 0.741008)
(0.0301444, 0.403718)
(0.0303201, 0.330972)
(0.0307818, 0.40384)
(0.0310467, 0.966049)
(0.0310496, 0.681031)
(0.0314235, 0.386002)
(0.0315038, 0.536772)
(0.0315946, 0.687151)
(0.0330713, 0.857316)
(0.0346326, 0.328998)
(0.0363794, 0.853003)
(0.0366723, 0.975754)
(0.0369573, 0.511253)
(0.03712, 0.873874)
(0.0390991, 0.142232)
(0.0409563, 0.549365)
(0.0419809, 0.398648)
(0.0419958, 0.171937)
(0.042705, 0.553773)
(0.0427502, 0.990393)
(0.0435597, 0.283318)
(0.0441655, 0.928225)
(0.0449759, 0.00829808)
(0.0466008, 0.588288)
(0.0469505, 0.847229)
(0.0473775, 0.147207)
(0.0481688, 0.338179)
(0.0483474, 0.503743)
(0.0483519, 0.467564)
(0.0487298, 0.954532)
(0.0487587, 0.363807)
(0.053433, 0.4085)
(0.0535873, 0.947177)
(0.0536565, 0.252316)
(0.0564606, 0.385703)
(0.0593425, 0.70718)
(0.0594684, 0.107848)
(0.062275, 0.0398932)
(0.0639684, 0.915908)
(0.0647531, 0.23463)
(0.06774, 0.379367)
(0.0691013, 0.20531)
(0.0704992, 0.958042)
(0.070855, 0.0376795)
(0.0726128, 0.475395)
(0.073022, 0.031422)
(0.0738746, 0.418647)
(0.0749851, 0.703906)
(0.0765844, 0.849423)
(0.0776448, 0.944737)
(0.0797286, 0.813941)
(0.0802653, 0.737743)
(0.0806621, 0.886969)
(0.0826265, 0.0112756)
(0.0852797, 0.0195456)
(0.0869421, 0.371842)
(0.0874203, 0.732729)
(0.0897644, 0.775575)
(0.0899352, 0.166145)
(0.0902912, 0.528183)
(0.0908534, 0.979021)
(0.0953066, 0.0126356)
(0.0958528, 0.113548)
(0.0980972, 0.186993)
(0.0982202, 0.166892)
(0.0983883, 0.430816)
(0.09966, 0.0359002)
(0.100235, 0.896721)
(0.101568, 0.261053)
(0.10218, 0.696997)
(0.102504, 0.462235)
(0.10447, 0.14222)
(0.105121, 0.806659)
(0.105145, 0.0203567)
(0.105154, 0.487337)
(0.106707, 0.262719)
(0.108008, 0.27998)
(0.109503, 0.545581)
(0.110083, 0.848186)
(0.110264, 0.350396)
(0.110777, 0.0920231)
(0.110985, 0.802046)
(0.111056, 0.0730872)
(0.112336, 0.419261)
(0.115997, 0.34381)
(0.121036, 0.718793)
(0.121304, 0.804901)
(0.12221, 0.735534)
(0.122529, 0.118568)
(0.123782, 0.176515)
(0.12449, 0.653748)
(0.125005, 0.0750801)
(0.126036, 0.735595)
(0.126876, 0.0205962)
(0.12705, 0.891821)
(0.128673, 0.235016)
(0.129076, 0.776247)
(0.134151, 0.405589)
(0.13442, 0.273849)
(0.13668, 0.272726)
(0.136766, 0.455008)
(0.13699, 0.431135)
(0.137742, 0.56492)
(0.138888, 0.1393)
(0.139777, 0.221711)
(0.14272, 0.0172755)
(0.143914, 0.490485)
(0.146091, 0.314978)
(0.14638, 0.810736)
(0.146796, 0.390803)
(0.146914, 0.356726)
(0.148578, 0.0620063)
(0.148593, 0.15908)
(0.149908, 0.286308)
(0.149958, 0.629652)
(0.150479, 0.61897)
(0.150545, 0.393459)
(0.152281, 0.459243)
(0.153923, 0.826418)
(0.15464, 0.346187)
(0.158604, 0.280706)
(0.159119, 0.765064)
(0.160687, 0.504611)
(0.161243, 0.0183935)
(0.161651, 0.833116)
(0.163763, 0.77125)
(0.164991, 0.178721)
(0.165882, 0.221515)
(0.166868, 0.616054)
(0.167148, 0.164407)
