(9.09739e-05, 0.379455)
(0.000175126, 0.0262136)
(0.000350068, 0.57629)
(0.000358297, 0.603352)
(0.000429235, 0.647493)
(0.000594639, 0.281986)
(0.000677668, 0.00924707)
(0.000940343, 0.980385)
(0.000973259, 0.45886)
(0.00101163, 0.968767)
(0.00104352, 0.279249)
(0.00141101, 0.653097)
(0.00144612, 0.480311)
(0.00151019, 0.302513)
(0.00182151, 0.182297)
(0.00190661, 0.523309)
(0.00223765, 0.868987)
(0.00233996, 0.648654)
(0.00242991, 0.339383)
(0.00247845, 0.236257)
(0.00267641, 0.00597077)
(0.00272502, 0.354008)
(0.00288828, 0.0152224)
(0.00296268, 0.701942)
(0.00300556, 0.880937)
(0.00302398, 0.814531)
(0.00304202, 0.717251)
(0.00316663, 0.338577)
(0.00319855, 0.314119)
(0.00326484, 0.288439)
(0.00336729, 0.813617)
(0.00352391, 0.951711)
(0.00357414, 0.172733)
(0.0035977, 0.717292)
(0.00364192, 0.740061)
(0.00398887, 0.316673)
(0.00402489, 0.65339)
(0.00403001, 0.738631)
(0.004036, 0.862384)
(0.00443911, 0.561291)
(0.00446496, 0.0859757)
(0.00452032, 0.173517)
(0.00454319, 0.797329)
(0.00458283, 0.931696)
(0.00465943, 0.477314)
(0.00471651, 0.0983837)
(0.00475837, 0.145475)
(0.00497993, 0.283799)
(0.00501822, 0.852355)
(0.00512811, 0.779139)
(0.00556214, 0.701132)
(0.00574117, 0.219319)
(0.00579376, 0.267559)
(0.00580967, 0.0310016)
(0.00621525, 0.527033)
(0.00629327, 0.733503)
(0.00644801, 0.778056)
(0.00645817, 0.11635)
(0.00648303, 0.0942081)
(0.00648373, 0.981797)
(0.0066733, 0.767313)
(0.00704328, 0.681682)
(0.00707999, 0.659992)
(0.00735307, 0.786522)
(0.00739639, 0.910181)
(0.00763952, 0.775189)
(0.00768847, 0.792868)
(0.00775515, 0.42199)
(0.0077621, 0.0673901)
(0.00786673, 0.0610164)
(0.00791941, 0.756688)
(0.00793359, 0.806291)
(0.00793757, 0.318194)
(0.00798866, 0.347663)
(0.00839509, 0.796038)
(0.00881326, 0.631925)
(0.00883451, 0.896818)
(0.00889637, 0.983479)
(0.00936374, 0.0560696)
(0.00939443, 0.157797)
