(1.70157e-05, 0.420736)
(4.11359e-05, 0.0939842)
(5.68198e-05, 0.605478)
(7.58885e-05, 0.650511)
(0.000140335, 0.884279)
(0.000196553, 0.187841)
(0.000199585, 0.425844)
(0.000203962, 0.353296)
(0.00021047, 0.969786)
(0.000216649, 0.085045)
(0.000232368, 0.887424)
(0.000261764, 0.869343)
(0.000264305, 0.826987)
(0.000295497, 0.356524)
(0.000346923, 0.124526)
(0.000358746, 0.919934)
(0.000361788, 0.889511)
(0.000363526, 0.374925)
(0.000372507, 0.460177)
(0.000537512, 0.737941)
(0.000540339, 0.884223)
(0.000555643, 0.0829531)
(0.000566679, 0.310811)
(0.000570358, 0.201211)
(0.000571101, 0.838547)
(0.000608156, 0.829254)
(0.000611759, 0.425985)
(0.000615169, 0.464441)
(0.000619502, 0.0338096)
(0.000669036, 0.868451)
(0.000680335, 0.681643)
(0.000704727, 0.0945214)
(0.000704739, 0.796516)
(0.000765714, 0.777195)
(0.00077325, 0.473145)
(0.00086117, 0.56636)
(0.000878666, 0.675117)
(0.000886835, 0.237776)
(0.000903595, 0.521143)
(0.000949449, 0.681581)
(0.00100983, 0.438817)
(0.00101099, 0.610791)
(0.00101345, 0.990399)
(0.00104189, 0.95441)
(0.00105503, 0.0547001)
(0.00116201, 0.513301)
(0.00116599, 0.308262)
(0.00122316, 0.903586)
(0.0012236, 0.00927043)
(0.00123855, 0.648755)
(0.00124783, 0.507725)
(0.00127333, 0.218651)
(0.00128194, 0.00984171)
(0.00130363, 0.06304)
(0.00133497, 0.708237)
(0.00135903, 0.629932)
(0.00137407, 0.682433)
(0.00141316, 0.660118)
(0.00141461, 0.0083147)
(0.0014629, 0.00987839)
(0.00149023, 0.719397)
(0.0015052, 0.589043)
(0.00152814, 0.149517)
(0.0015362, 0.543067)
(0.00157321, 0.288072)
(0.00158738, 0.815135)
(0.0015965, 0.414263)
(0.00163221, 0.19209)
(0.00163427, 0.748422)
(0.00167129, 0.554893)
(0.00167158, 0.909108)
(0.0016871, 0.79547)
(0.00168874, 0.930609)
(0.00174272, 0.427815)
(0.00174668, 0.724984)
(0.00175842, 0.52096)
(0.00176654, 0.852714)
(0.00187338, 0.426435)
(0.00187815, 0.305631)
(0.00195073, 0.210187)
(0.00196998, 0.841353)
(0.00197485, 0.6945)
(0.00203793, 0.543789)
(0.00205563, 0.30746)
(0.00205988, 0.583677)
(0.00212442, 0.579889)
(0.00215558, 0.842419)
(0.00216082, 0.362781)
(0.00223132, 0.826717)
