(0.000266338, 0.990685)
(0.000283518, 0.760524)
(0.000319891, 0.699555)
(0.000328614, 0.16737)
(0.000397108, 0.125798)
(0.000761592, 0.442047)
(0.00076178, 0.827904)
(0.00078217, 0.685793)
(0.000859167, 0.278173)
(0.000863515, 0.318763)
(0.000946846, 0.612409)
(0.00108598, 0.0693797)
(0.00114244, 0.743764)
(0.00118505, 0.939397)
(0.00118553, 0.593012)
(0.00120116, 0.263855)
(0.00122499, 0.69079)
(0.00125672, 0.119687)
(0.00127068, 0.52272)
(0.00134873, 0.831057)
(0.00149373, 0.63842)
(0.00152573, 0.0299987)
(0.00156954, 0.223008)
(0.00174417, 0.101208)
(0.00179165, 0.974739)
(0.00180975, 0.574196)
(0.0018636, 0.797522)
(0.00186779, 0.952032)
(0.00199192, 0.162335)
(0.00202964, 0.00984214)
(0.00211028, 0.587412)
(0.00213358, 0.599356)
(0.00217179, 0.704396)
(0.00239462, 0.866756)
(0.00258317, 0.84451)
(0.00266433, 0.933566)
(0.00276822, 0.127633)
(0.0028517, 0.423776)
(0.00290682, 0.122393)
(0.00303048, 0.409866)
(0.00305208, 0.0075364)
(0.00309561, 0.428593)
(0.00317799, 0.700639)
(0.00329325, 0.583973)
(0.00330282, 0.82889)
(0.00338937, 0.684185)
(0.00344714, 0.439276)
(0.00355637, 0.323825)
(0.00368996, 0.659036)
(0.00372327, 0.460312)
(0.00375225, 0.472399)
(0.00377688, 0.456527)
(0.00387272, 0.0195604)
(0.00394143, 0.148995)
(0.004055, 0.873257)
(0.00412522, 0.364355)
(0.00414636, 0.542665)
(0.00420473, 0.827435)
(0.00420989, 0.161342)
(0.00421986, 0.761109)
(0.00423034, 0.983885)
(0.00429166, 0.842822)
(0.00429824, 0.520681)
(0.00433889, 0.417625)
(0.00437652, 0.907177)
(0.00439518, 0.104665)
(0.00446857, 0.777914)
(0.00456824, 0.428252)
(0.00460055, 0.0751579)
(0.00469161, 0.579041)
(0.00469606, 0.735059)
(0.00479, 0.673363)
(0.00481503, 0.215195)
(0.00486709, 0.514632)
(0.00497025, 0.10409)
(0.00498745, 0.0634184)
(0.00499082, 0.381125)
(0.00506514, 0.272609)
(0.00513907, 0.778873)
(0.00515867, 0.452478)
(0.00542326, 0.815614)
(0.00542759, 0.276108)
(0.00546522, 0.140318)
(0.00549712, 0.774519)
(0.00550524, 0.523908)
