(1.63074e-05, 0.412648)
(7.42955e-05, 0.49775)
(9.9827e-05, 0.678077)
(0.000117624, 0.132528)
(0.000121747, 0.888107)
(0.000146164, 0.512934)
(0.000148404, 0.600668)
(0.000161771, 0.443679)
(0.000164898, 0.227714)
(0.000164924, 0.798487)
(0.000167029, 0.949223)
(0.000168271, 0.644532)
(0.000192484, 0.145676)
(0.000195694, 0.931698)
(0.000198649, 0.259236)
(0.000201396, 0.13522)
(0.000204926, 0.63172)
(0.000221685, 0.135975)
(0.000221804, 0.843985)
(0.000235405, 0.213991)
(0.000275037, 0.274317)
(0.000291868, 0.855285)
(0.000298055, 0.914339)
(0.000305328, 0.57684)
(0.000318106, 0.99535)
(0.000339774, 0.80185)
(0.000351286, 0.92771)
(0.000370738, 0.0827347)
(0.000372656, 0.932635)
(0.000420158, 0.393922)
(0.000441792, 0.36172)
(0.000448879, 0.595486)
(0.000465606, 0.503408)
(0.000470351, 0.409021)
(0.000572633, 0.53951)
(0.000577324, 0.0948077)
(0.00058057, 0.703411)
(0.000586744, 0.0367515)
(0.000594321, 0.639068)
(0.00061179, 0.578455)
(0.000658391, 0.251587)
(0.000713321, 0.32483)
(0.000722385, 0.774861)
(0.000747259, 0.829552)
(0.0007516, 0.542082)
(0.000768565, 0.220809)
(0.000770013, 0.306511)
(0.000821895, 0.358823)
(0.000835764, 0.950745)
(0.000837609, 0.800558)
(0.000837641, 0.233969)
(0.00084121, 0.842456)
(0.00084367, 0.880678)
(0.000850708, 0.867378)
(0.000895707, 0.811464)
(0.000896178, 0.457338)
(0.000902337, 0.432528)
(0.000904952, 0.640575)
(0.000910326, 0.0985345)
(0.000935131, 0.333306)
(0.000945628, 0.609091)
(0.000952208, 0.649801)
(0.000960331, 0.69569)
(0.0009793, 0.480759)
(0.000982644, 0.182098)
(0.00100036, 0.693243)
(0.00102305, 0.514718)
(0.00102324, 0.597707)
(0.0010273, 0.0359163)
(0.00103375, 0.638021)
(0.0010429, 0.474051)
(0.00104845, 0.859295)
(0.00106909, 0.131996)
(0.00107318, 0.428577)
(0.00112954, 0.658846)
(0.0011357, 0.682227)
(0.00114275, 0.451767)
(0.00115543, 0.695493)
(0.0011705, 0.9264)
(0.00119697, 0.0305853)
(0.0012314, 0.381495)
(0.00123575, 0.975488)
(0.00123858, 0.636213)
(0.00124966, 0.650432)
(0.00125431, 0.0464136)
(0.00130436, 0.580603)
(0.00131344, 0.763949)
(0.00132351, 0.106763)
(0.00134967, 0.109996)
(0.00135097, 0.406464)
(0.00138151, 0.171754)
(0.00144414, 0.295169)
(0.00144991, 0.100258)
(0.00147666, 0.592504)
(0.00148013, 0.268475)
(0.00153869, 0.957227)
(0.00160891, 0.931756)
(0.00161773, 0.270582)
(0.00163721, 0.207234)
(0.00164248, 0.265565)
(0.00164442, 0.457679)
(0.00169053, 0.557094)
(0.00169344, 0.312998)
(0.00173312, 0.783461)
(0.00174803, 0.860617)
(0.0017485, 0.976917)
(0.001798, 0.630357)
(0.00180154, 0.305963)
(0.00181358, 0.04872)
(0.00181797, 0.411546)
(0.00182466, 0.706576)
(0.00183663, 0.652382)
(0.00184121, 0.449701)
(0.0018629, 0.142802)
(0.00190462, 0.638101)
(0.00191249, 0.65882)
(0.00193113, 0.313698)
(0.0019445, 0.0235205)
(0.00195054, 0.946191)
(0.00195076, 0.436594)
(0.0019597, 0.771218)
(0.00197391, 0.146512)
(0.00198871, 0.595365)
(0.00204293, 0.947455)
(0.00206022, 0.242341)
(0.00206484, 0.746091)
(0.00207297, 0.130424)
(0.00207562, 0.0887008)
(0.00208847, 0.974721)
(0.002089, 0.628556)
(0.00209923, 0.817012)
(0.00213247, 0.193701)
(0.00213358, 0.416298)
(0.00217429, 0.251936)
(0.00219521, 0.941233)
(0.00220286, 0.408907)
(0.00222529, 0.0582173)
(0.00223871, 0.524142)
(0.00224447, 0.14791)
(0.00225337, 0.306004)
(0.00226195, 0.900808)
(0.0022672, 0.856749)
(0.00227892, 0.759342)
(0.00230303, 0.443727)
(0.0023147, 0.557293)
(0.00233991, 0.647729)
(0.0023534, 0.291521)
(0.0023859, 0.360811)
(0.00239747, 0.3009)
(0.0024212, 0.949225)
(0.00246165, 0.378346)
(0.002474, 0.610879)
(0.00247537, 0.709425)
(0.00249399, 0.615581)
(0.00251009, 0.461932)
(0.00251761, 0.710927)
(0.00252729, 0.49112)
(0.00254175, 0.169935)
(0.00254845, 0.559393)
(0.0025486, 0.801337)
(0.00258112, 0.669136)
(0.00259271, 0.110102)
(0.00259483, 0.582588)
(0.00260474, 0.398841)
(0.00262483, 0.932908)
(0.00262517, 0.192917)
(0.00263501, 0.674303)
(0.00264288, 0.809803)
(0.00268191, 0.289931)
(0.00269198, 0.301564)
(0.00271968, 0.915579)
(0.00274649, 0.576873)
(0.00274769, 0.624346)
(0.00278962, 0.730377)
(0.00280707, 0.777149)
(0.00280805, 0.573427)
(0.00281554, 0.72505)
(0.00281835, 0.150713)
(0.0028206, 0.166405)
(0.00283431, 0.795512)
(0.00283491, 0.193841)
(0.00284773, 0.930458)
(0.00285984, 0.332361)
(0.00286273, 0.513489)
(0.00286441, 0.098096)
(0.00289235, 0.373087)
(0.00290506, 0.667324)
(0.00291035, 0.0280948)
(0.00291271, 0.0101199)
(0.00291302, 0.705625)
(0.00291807, 0.716568)
(0.00294161, 0.378078)
(0.00296272, 0.895779)
(0.00297194, 0.795248)
(0.00298076, 0.229222)
(0.00298288, 0.822263)
(0.00303167, 0.757875)
(0.00303411, 0.421553)
(0.00303881, 0.222211)
(0.00305945, 0.449598)
(0.00308233, 0.739188)
(0.00308329, 0.929069)
(0.00313679, 0.773196)
(0.00314836, 0.681937)
(0.00315819, 0.301667)
(0.00316523, 0.56404)
(0.00320057, 0.776281)
(0.00321533, 0.458506)
(0.00325172, 0.00202964)
(0.00326797, 0.332752)
(0.00327773, 0.289888)
(0.00328589, 0.227447)
(0.00330141, 0.945679)
(0.00330561, 0.425531)
(0.0033206, 0.916462)
(0.00334852, 0.382471)
(0.00335654, 0.630753)
(0.00336831, 0.306798)
(0.00338704, 0.976208)
(0.00343493, 0.892728)
(0.00344232, 0.884403)
(0.00345028, 0.423881)
(0.00349247, 0.27971)
(0.00349836, 0.825699)
(0.00351396, 0.958068)
(0.00353969, 0.838768)
(0.00356004, 0.980416)
(0.00356115, 0.744327)
(0.00357479, 0.474756)
(0.00357528, 0.230213)
(0.00359902, 0.273491)
(0.00365852, 0.633647)
(0.00369392, 0.0871744)
(0.00370278, 0.433559)
(0.00370291, 0.468856)
(0.00371919, 0.152597)
(0.00372044, 0.662113)
(0.00373882, 0.0519371)
(0.00375117, 0.992518)
(0.00375314, 0.293118)
(0.0037627, 0.737033)
(0.00377265, 0.545715)
(0.00379406, 0.626409)
(0.0038413, 0.91101)
(0.0038438, 0.282706)
(0.00385383, 0.771712)
(0.00386247, 0.652774)
(0.00387329, 0.981027)
(0.00390026, 0.330843)
(0.00394325, 0.28408)
(0.00394872, 0.169092)
(0.0039526, 0.86956)
(0.00395454, 0.0450779)
(0.00398118, 0.597785)
(0.00398653, 0.199021)
(0.0039952, 0.148296)
(0.0040412, 0.483979)
(0.00404364, 0.190127)
(0.004056, 0.757824)
(0.00406494, 0.306237)
(0.00408728, 0.843832)
(0.00409031, 0.237228)
(0.00409196, 0.967913)
(0.00409821, 0.439306)
(0.00410198, 0.486064)
(0.00411197, 0.961429)
(0.00412289, 0.783086)
(0.00412905, 0.108807)
(0.00414142, 0.0507544)
(0.00415519, 0.0792701)
(0.00415921, 0.0227799)
(0.00416779, 0.626282)
(0.00417928, 0.506574)
(0.00418488, 0.679492)
(0.00419331, 0.943531)
(0.00420955, 0.0501544)
(0.00421282, 0.325121)
(0.00422695, 0.0308451)
(0.00423851, 0.424897)
(0.00423916, 0.846056)
(0.00425136, 0.0695063)
(0.00425232, 0.0106345)
